frame_id,timestamp,tracking_state,error_px,latency_ms,atmosphere,gaussian_std,sp_density,platform_offset,jitter_offset
33,1.1333333333333335,LOCKED,18.114323900171655,9.829998016357422,Fog,12.0,0.04,"(7.914178663703907, 1.1686642284992914)","(0.7104859289449621, -2.3525988232486537)"
34,1.166666666666667,LOCKED,15.830753687192523,9.778499603271484,Fog,12.0,0.04,"(7.956175162946187, 0.8362277061412259)","(-5.630185985184728, -0.7593913292116516)"
35,1.2000000000000004,LOCKED,17.633269758731544,10.233402252197266,Fog,12.0,0.04,"(7.9842138274261725, 0.5023241562345029)","(-3.4249839261656496, -1.0976562753043666)"
36,1.2333333333333338,LOCKED,23.766591486883467,10.29205322265625,Fog,12.0,0.04,"(7.998245467798764, 0.16753935906685108)","(4.240836879217994, -3.192726169615911)"
37,1.2666666666666673,LOCKED,14.8876017317664,9.950637817382812,Fog,12.0,0.04,"(7.998245467798764, -0.16753935906686074)","(-5.300367099731208, -2.6233932957360415)"
38,1.3000000000000007,LOCKED,21.764445663010697,9.836673736572266,Fog,12.0,0.04,"(7.9842138274261725, -0.5023241562345143)","(-2.4768749067997966, 1.9429981767227407)"
39,1.3333333333333341,LOCKED,23.193673241442422,10.200262069702148,Fog,12.0,0.04,"(7.956175162946186, -0.8362277061412355)","(0.6843858280953405, 3.406778509276961)"
40,1.3666666666666676,LOCKED,19.881596852960413,10.650157928466797,Fog,12.0,0.04,"(7.914178663703906, -1.168664228499301)","(1.97176248392865, -1.1233576627191537)"
41,1.400000000000001,LOCKED,19.96252283501741,10.046958923339844,Fog,12.0,0.04,"(7.858298005829507, -1.4990505166858072)","(3.7682446159924154, -3.996324961107553)"
42,1.4333333333333345,LOCKED,10.881555432826097,10.015010833740234,Fog,12.0,0.04,"(7.78863122298528, -1.8268069608852566)","(-5.727455122393675, -4.9194256706922985)"
43,1.466666666666668,LOCKED,21.40329246806026,9.490013122558594,Fog,12.0,0.04,"(7.705300534381262, -2.1513585649221367)","(2.6683122071574026, -0.4574732369833514)"
44,1.5000000000000013,LOCKED,16.69942230305754,10.070562362670898,Fog,12.0,0.04,"(7.608452130361225, -2.4721359549995925)","(-4.0647386515967785, 0.012537301240362453)"
45,1.5333333333333348,LOCKED,17.45418249730684,10.021448135375977,Fog,12.0,0.04,"(7.498255915935127, -2.7885763785745348)","(-4.172254767441979, 2.3558445009328324)"
46,1.5666666666666682,LOCKED,17.44427469676286,9.307146072387695,Fog,12.0,0.04,"(7.374905212707999, -3.1001246916168372)","(-0.6461246931116316, -1.4277452868422102)"
47,1.6000000000000016,LOCKED,17.84350646637793,9.690046310424805,Fog,12.0,0.04,"(7.2386164197281495, -3.4062343325205946)","(-2.3818549302254817, 1.5633911174266615)"
48,1.633333333333335,LOCKED,14.294634656045185,9.499073028564453,Fog,12.0,0.04,"(7.089628633849711, -3.7063682809589076)","(-1.6582486733593154, -4.948200968206788)"
49,1.6666666666666685,LOCKED,18.706271823224355,10.176658630371094,Fog,12.0,0.04,"(6.928203230275499, -4.000000000000017)","(-4.583929174553816, 5.542771974594174)"
50,1.700000000000002,LOCKED,23.321770462941583,11.452436447143555,Fog,12.0,0.04,"(6.75462340401611, -4.28661435983199)","(4.902968288491284, 2.3964856057289943)"
51,1.7333333333333354,LOCKED,17.877605772818423,11.497259140014648,Fog,12.0,0.04,"(6.569193673069621, -4.565708541475471)","(-2.809560462485765, 5.630116528172687)"
52,1.7666666666666688,LOCKED,19.756325068185404,10.210990905761719,Fog,12.0,0.04,"(6.372239344193558, -4.8367929188990155)","(3.345010847589535, 2.602682269907948)"
53,1.8000000000000023,LOCKED,12.58531992776758,10.393381118774414,Fog,12.0,0.04,"(6.1641059422063, -5.099391917989534)","(-0.6076619742745359, -2.7331012578580918)"
54,1.8333333333333357,LOCKED,14.806217716442259,10.641098022460938,Fog,12.0,0.04,"(5.945158603819139, -5.353044850870882)","(-4.8433084541580085, 4.8312287585261)"
55,1.8666666666666691,LOCKED,13.903689687119524,10.300159454345703,Fog,12.0,0.04,"(5.715781437062409, -5.597306724106941)","(-0.5306845219966672, -3.571639622457236)"
56,1.9000000000000026,LOCKED,13.129388842274802,10.083913803100586,Fog,12.0,0.04,"(5.47637684742949, -5.83174901937131)","(-2.32852051019217, 0.9506348273027516)"
57,1.933333333333336,LOCKED,14.694837085360453,9.65428352355957,Fog,12.0,0.04,"(5.2273648319208235, -6.055960445214069)","(-3.8787266047292195, 4.279371409108506)"
58,1.9666666666666694,LOCKED,19.02563058522097,10.66279411315918,Fog,12.0,0.04,"(4.969182242226462, -6.269547658606736)","(3.102234358022521, 2.633555471411242)"
59,2.0000000000000027,LOCKED,13.500252899917061,9.607076644897461,Fog,12.0,0.04,"(4.702282018339763, -6.472135954999596)","(-0.8148835226987554, 1.5277060884293183)"
60,2.033333333333336,LOCKED,14.840914158590794,10.802268981933594,Fog,12.0,0.04,"(4.427132393946732, -6.66336992568081)","(1.0091756269528265, 1.7981592186578403)"
61,2.066666666666669,LOCKED,7.43391616186863,13.33761215209961,Fog,12.0,0.04,"(4.14421607498502, -6.842914081284066)","(-4.986668146321331, -1.0103111739526849)"
62,2.1000000000000023,LOCKED,9.567858963692318,12.691497802734375,Fog,12.0,0.04,"(3.854029392813703, -7.010453440350919)","(-5.50062991365729, -0.07211016906577328)"
63,2.1333333333333355,LOCKED,11.20421153892358,10.492563247680664,Fog,12.0,0.04,"(3.5570814334793996, -7.165694081915313)","(-2.0416654520065762, -4.265709733607437)"
64,2.1666666666666687,LOCKED,12.189234380123592,10.360240936279297,Fog,12.0,0.04,"(3.253893144606384, -7.308363661140815)","(-4.75916438732938, 1.051734866132545)"
65,2.200000000000002,LOCKED,14.165789540442885,11.57689094543457,Fog,12.0,0.04,"(2.944996421477405, -7.438211887106019)","(-3.9528843775573668, 5.101441420521567)"
66,2.233333333333335,LOCKED,15.516738846325584,9.935617446899414,Fog,12.0,0.04,"(2.6309331739086503, -7.555010961899854)","(0.9727336764047401, -1.8375623455819552)"
67,2.2666666666666684,LOCKED,15.342923458034958,9.919166564941406,Fog,12.0,0.04,"(2.3122543755557565, -7.658555980256543)","(1.090985897777001, -5.72635354764363)"
68,2.3000000000000016,LOCKED,18.729964186170598,9.66024398803711,Fog,12.0,0.04,"(1.9895190973188248, -7.748665289029052)","(5.502710558897345, -0.21235875668519721)"
69,2.333333333333335,LOCKED,13.297326076978813,9.95945930480957,Fog,12.0,0.04,"(1.6632935265420605, -7.825180805870448)","(3.392822727003434, -5.007240000930738)"
70,2.366666666666668,LOCKED,9.959469428293284,11.422395706176758,Fog,12.0,0.04,"(1.334149973728807, -7.887968296564042)","(-0.1601000299420754, -0.11151606774574851)"
71,2.4000000000000012,LOCKED,16.431074006911135,14.69874382019043,Fog,12.0,0.04,"(1.0026658685144223, -7.936917610515824)","(5.253917459699794, 0.860736628512905)"
72,2.4333333333333345,LOCKED,7.647035869540033,10.2081298828125,Fog,12.0,0.04,"(0.6694227466585152, -7.971942873996036)","(-0.31812718731655387, -2.796292042897277)"
73,2.4666666666666677,LOCKED,8.432006780924812,10.365009307861328,Fog,12.0,0.04,"(0.3350052298335878, -7.992982640790867)","(-2.0211720318893738, 0.2480688296584539)"
74,2.500000000000001,LOCKED,9.096126688980824,10.374784469604492,Fog,12.0,0.04,"(-9.67842359708362e-15, -8.0)","(-0.7330624763394393, -5.740655041436035)"
75,2.533333333333334,LOCKED,16.668842901144313,9.858846664428711,Fog,12.0,0.04,"(-0.3350052298336036, -7.992982640790866)","(3.915503090332294, 4.7539292620772)"
76,2.5666666666666673,LOCKED,4.82428696754665,10.18834114074707,Fog,12.0,0.04,"(-0.669422746658531, -7.971942873996034)","(-4.317010932016671, 0.6484337224685923)"
77,2.6000000000000005,LOCKED,5.911726998378569,10.9405517578125,Fog,12.0,0.04,"(-1.0026658685144378, -7.936917610515822)","(-4.697091106374677, 2.06688111647774)"
78,2.6333333333333337,LOCKED,8.836410147484903,10.088443756103516,Fog,12.0,0.04,"(-1.3341499737288225, -7.887968296564039)","(-2.6251945939319, 1.9130716163028207)"
79,2.666666666666667,LOCKED,14.583870001220049,9.559392929077148,Fog,12.0,0.04,"(-1.663293526542076, -7.825180805870445)","(2.7239353714425913, 3.2237699030118847)"
80,2.7,LOCKED,6.615017975368011,10.486125946044922,Fog,12.0,0.04,"(-1.9895190973188401, -7.748665289029049)","(-4.707108648529241, 4.9921421416512946)"
81,2.7333333333333334,LOCKED,11.091418843781915,9.983301162719727,Fog,12.0,0.04,"(-2.3122543755557716, -7.658555980256539)","(-3.23743210926143, -5.551049325885843)"
82,2.7666666666666666,LOCKED,11.67951283039039,9.594202041625977,Fog,12.0,0.04,"(-2.630933173908665, -7.555010961899849)","(0.6582296326978003, -1.5489325936507345)"
83,2.8,LOCKED,15.077104206444707,10.64157485961914,Fog,12.0,0.04,"(-2.94499642147742, -7.4382118871060126)","(3.9574769175889575, 3.699017664771622)"
84,2.833333333333333,LOCKED,9.422768511127218,9.939193725585938,Fog,12.0,0.04,"(-3.2538931446063986, -7.308363661140809)","(-2.194333286127416, 5.43479274083694)"
85,2.8666666666666663,LOCKED,7.304769767155994,9.526491165161133,Fog,12.0,0.04,"(-3.557081433479414, -7.165694081915306)","(-2.5089859423185765, 0.18068555078057447)"
86,2.8999999999999995,LOCKED,8.342004558377004,11.265039443969727,Fog,12.0,0.04,"(-3.854029392813717, -7.010453440350911)","(-2.928418913188767, 5.23252284058756)"
87,2.9333333333333327,LOCKED,10.110614677031622,10.837793350219727,Fog,12.0,0.04,"(-4.144216074985033, -6.842914081284058)","(-4.024706189015783, -5.461072567292052)"
88,2.966666666666666,LOCKED,10.88326818855388,9.73963737487793,Fog,12.0,0.04,"(-4.427132393946746, -6.663369925680801)","(-0.7788352799635447, 5.908506768670044)"
89,2.999999999999999,LOCKED,14.815624778231733,9.842157363891602,Fog,12.0,0.04,"(-4.702282018339775, -6.472135954999587)","(4.700127195058968, 2.98329623348339)"
90,3.0333333333333323,LOCKED,13.016603562873785,9.673833847045898,Fog,12.0,0.04,"(-4.9691822422264735, -6.269547658606725)","(4.689509890542299, 4.721359676374359)"
91,3.0666666666666655,LOCKED,10.618729826290965,9.759187698364258,Fog,12.0,0.04,"(-5.227364831920835, -6.055960445214058)","(0.22630032463738914, -2.208851378030484)"
92,3.0999999999999988,LOCKED,11.676484228290574,10.588645935058594,Fog,12.0,0.04,"(-5.476376847429499, -5.831749019371302)","(3.2641491853318563, 1.9399351580131334)"
93,3.133333333333332,LOCKED,11.914624293793011,9.611845016479492,Fog,12.0,0.04,"(-5.715781437062417, -5.597306724106933)","(-1.5161072535154787, -4.866399983261816)"
94,3.166666666666665,LOCKED,11.667098780196392,11.122941970825195,Fog,12.0,0.04,"(-5.945158603819143, -5.353044850870878)","(2.961475336188311, -2.850473808925624)"
95,3.1999999999999984,LOCKED,14.256374022414969,9.81450080871582,Fog,12.0,0.04,"(-6.164105942206302, -5.099391917989533)","(5.241757806405351, -3.108353099931783)"
96,3.2333333333333316,LOCKED,1.7647135547535933,10.046720504760742,Fog,12.0,0.04,"(-6.3722393441935585, -4.836792918899015)","(-4.526904811062168, 3.973352065498874)"
97,3.266666666666665,LOCKED,9.76754244217453,10.098695755004883,Fog,12.0,0.04,"(-6.569193673069622, -4.565708541475469)","(-4.160588200506071, -3.848780302107131)"
98,3.299999999999998,LOCKED,8.462953418230517,9.592056274414062,Fog,12.0,0.04,"(-6.754623404016111, -4.286614359831988)","(1.1925934982501225, 4.494744490049573)"
99,3.3333333333333313,LOCKED,10.081084103854671,10.347843170166016,Fog,12.0,0.04,"(-6.928203230275496, -4.000000000000021)","(-3.642784011425121, -2.2761159251988627)"
100,3.3666666666666645,LOCKED,12.741399413371239,10.612726211547852,Fog,12.0,0.04,"(-7.089628633849706, -3.7063682809589156)","(3.328858058894131, 5.661917112731608)"
101,3.3999999999999977,LOCKED,14.773331043534506,10.27679443359375,Fog,12.0,0.04,"(-7.238616419728146, -3.406234332520603)","(0.008894234428107772, -4.273229969384991)"
102,3.433333333333331,LOCKED,8.8804616314275,10.169267654418945,Fog,12.0,0.04,"(-7.374905212707995, -3.1001246916168457)","(-5.832764547501581, -3.244127640013737)"
103,3.466666666666664,LOCKED,6.508129281985051,10.44774055480957,Fog,12.0,0.04,"(-7.498255915935122, -2.7885763785745503)","(-4.418133386561747, 2.1319040833542893)"
104,3.4999999999999973,LOCKED,8.702339853180685,9.69696044921875,Fog,12.0,0.04,"(-7.608452130361219, -2.4721359549996076)","(-4.5380099444576265, 0.07595917944759556)"
105,3.5333333333333306,LOCKED,14.040646709727516,10.777473449707031,Fog,12.0,0.04,"(-7.705300534381258, -2.151358564922154)","(2.331149227714638, 0.9733993106508283)"
106,3.5666666666666638,LOCKED,6.132386116459174,10.186910629272461,Fog,12.0,0.04,"(-7.788631222985275, -1.826806960885274)","(-3.6026921800793086, 3.6494943141871516)"
107,3.599999999999997,LOCKED,13.981028609482248,9.636640548706055,Fog,12.0,0.04,"(-7.858298005829504, -1.499050516685825)","(2.5848855553896204, 2.8678080469865)"
108,3.63333333333333,LOCKED,14.77857344179206,10.109663009643555,Fog,12.0,0.04,"(-7.914178663703901, -1.1686642284993276)","(-4.427306981312241, -4.514954356195865)"
109,3.6666666666666634,LOCKED,16.881490280920715,10.362625122070312,Fog,12.0,0.04,"(-7.956175162946183, -0.8362277061412622)","(5.130750612078092, -1.2290616741007128)"
110,3.6999999999999966,LOCKED,10.333236519304256,9.632349014282227,Fog,12.0,0.04,"(-7.984213827426171, -0.5023241562345411)","(-2.388615698628723, -0.1369914557816001)"
111,3.73333333333333,LOCKED,10.328855830872769,11.490106582641602,Fog,12.0,0.04,"(-7.998245467798763, -0.16753935906688935)","(1.9543705531629891, 5.467479084563639)"
112,3.766666666666663,LOCKED,6.541910263200719,10.6201171875,Fog,12.0,0.04,"(-7.998245467798765, 0.16753935906681536)","(-2.56264527741534, 5.0977011517443245)"
113,3.7999999999999963,LOCKED,11.272304404320723,9.919881820678711,Fog,12.0,0.04,"(-7.984213827426175, 0.5023241562344672)","(-5.701686103364924, 0.6623765079218966)"
114,3.8333333333333295,LOCKED,19.76514301088099,9.88149642944336,Fog,12.0,0.04,"(-7.956175162946191, 0.8362277061411886)","(1.607701340173021, -4.729231154990961)"
115,3.8666666666666627,LOCKED,11.918706234410823,11.244058609008789,Fog,12.0,0.04,"(-7.914178663703912, 1.1686642284992543)","(-4.315924835233048, -0.970628168204354)"
116,3.899999999999996,LOCKED,15.8056715877361,9.541988372802734,Fog,12.0,0.04,"(-7.858298005829518, 1.4990505166857522)","(5.59478294571818, 1.1525106388124744)"
117,3.933333333333329,LOCKED,14.669630226430034,11.408805847167969,Fog,12.0,0.04,"(-7.788631222985292, 1.826806960885202)","(5.196278659202534, 3.652330987355649)"
118,3.9666666666666623,LOCKED,9.88916694972715,10.243892669677734,Fog,12.0,0.04,"(-7.705300534381277, 2.1513585649220826)","(-0.3914207813365014, 3.4171613910262497)"
119,3.9999999999999956,LOCKED,17.83932009797474,9.831905364990234,Fog,12.0,0.04,"(-7.6084521303612425, 2.4721359549995374)","(-5.785958592276147, -4.69027203881118)"
120,4.033333333333329,LOCKED,14.28205627346198,11.455535888671875,Fog,12.0,0.04,"(-7.498255915935149, 2.788576378574474)","(3.953143378592836, 3.561805059901941)"
121,4.066666666666662,LOCKED,13.31394081306542,11.291980743408203,Fog,12.0,0.04,"(-7.374905212708024, 3.1001246916167773)","(-3.2083110964027957, 0.36923508718864184)"
122,4.099999999999995,LOCKED,10.988242036793705,12.680292129516602,Fog,12.0,0.04,"(-7.238616419728177, 3.406234332520536)","(1.2721898484001315, 4.412867445312134)"
123,4.133333333333328,LOCKED,15.938347547140188,11.724233627319336,Fog,12.0,0.04,"(-7.089628633849741, 3.70636828095885)","(1.237285888064708, -1.0491411687158365)"
124,4.166666666666662,LOCKED,16.10332545311424,13.455867767333984,Fog,12.0,0.04,"(-6.928203230275534, 3.9999999999999574)","(-1.509791479113808, -0.889414963517881)"
125,4.199999999999995,LOCKED,11.35893458145606,11.191368103027344,Fog,12.0,0.04,"(-6.754623404016151, 4.286614359831926)","(1.8231723069596901, 4.409887581027899)"
126,4.233333333333328,LOCKED,19.71140634862497,10.829448699951172,Fog,12.0,0.04,"(-6.569193673069663, 4.565708541475408)","(-0.5532374150844035, -3.0259252445837026)"
127,4.266666666666661,LOCKED,11.677714765353905,11.776924133300781,Fog,12.0,0.04,"(-6.372239344193603, 4.836792918898955)","(-3.1600516440290263, 2.952171362921357)"
128,4.2999999999999945,LOCKED,22.859997125131514,10.569334030151367,Fog,12.0,0.04,"(-6.164105942206349, 5.099391917989476)","(3.798825161086924, -4.7366630417505)"
129,4.333333333333328,LOCKED,11.9642100138501,10.863065719604492,Fog,12.0,0.04,"(-5.945158603819195, 5.353044850870821)","(-5.201293716537862, 1.1332039650774215)"
130,4.366666666666661,LOCKED,10.371027545461592,10.598421096801758,Fog,12.0,0.04,"(-5.7157814370624695, 5.59730672410688)","(-4.24592106968762, 3.8959702854760963)"
131,4.399999999999994,LOCKED,21.845032178790674,9.864330291748047,Fog,12.0,0.04,"(-5.476376847429553, 5.831749019371251)","(-2.275983912911107, -4.273536804346288)"
132,4.433333333333327,LOCKED,21.57155999711377,10.640382766723633,Fog,12.0,0.04,"(-5.227364831920888, 6.055960445214012)","(5.051645669849403, -4.013619327176662)"
133,4.466666666666661,LOCKED,18.34824429540006,9.478330612182617,Fog,12.0,0.04,"(-4.969182242226535, 6.269547658606677)","(-2.5833590119447734, -4.156639257695296)"
134,4.499999999999994,LOCKED,18.695632210469615,9.724140167236328,Fog,12.0,0.04,"(-4.702282018339838, 6.4721359549995405)","(-4.614119236015741, -5.746223803962719)"
135,4.533333333333327,LOCKED,16.618517868778508,9.554862976074219,Fog,12.0,0.04,"(-4.427132393946807, 6.66336992568076)","(-5.335255090028879, -3.9043023487697677)"
136,4.56666666666666,LOCKED,11.928078234356684,11.21664047241211,Fog,12.0,0.04,"(-4.144216074985097, 6.84291408128402)","(-5.359416808473895, 1.0937257933316546)"
137,4.599999999999993,LOCKED,18.763798492211674,9.733200073242188,Fog,12.0,0.04,"(-3.8540293928137785, 7.010453440350878)","(2.168574321594077, -1.2764345180156607)"
138,4.633333333333327,LOCKED,14.63269277572218,9.727001190185547,Fog,12.0,0.04,"(-3.5570814334794836, 7.165694081915271)","(-2.184106836575407, 0.05431484426676114)"
139,4.66666666666666,LOCKED,15.63035800136856,9.84811782836914,Fog,12.0,0.04,"(-3.253893144606466, 7.3083636611407785)","(4.500059306815302, 4.213579521866471)"
140,4.699999999999993,LOCKED,20.778011860344332,9.766578674316406,Fog,12.0,0.04,"(-2.9449964214774886, 7.438211887105986)","(-5.478299255846497, -3.822019084841711)"
141,4.733333333333326,LOCKED,19.2234617156237,9.649276733398438,Fog,12.0,0.04,"(-2.6309331739087316, 7.555010961899826)","(-3.159061546747248, -3.007349090013458)"
142,4.7666666666666595,LOCKED,18.381721604579674,10.645866394042969,Fog,12.0,0.04,"(-2.312254375555846, 7.658555980256516)","(0.8547918209132721, -1.0048508915616932)"
143,4.799999999999993,LOCKED,16.4383107355195,10.775089263916016,Fog,12.0,0.04,"(-1.9895190973189116, 7.74866528902903)","(-5.408950560868872, -1.5166303384851414)"
144,4.833333333333326,LOCKED,21.56098870848758,12.21776008605957,Fog,12.0,0.04,"(-1.6632935265421485, 7.8251808058704295)","(0.28503538461164624, -4.779937165155408)"
145,4.866666666666659,LOCKED,23.250458980463733,10.265350341796875,Fog,12.0,0.04,"(-1.334149973728892, 7.8879682965640265)","(4.0015026454627165, -5.376457602418749)"
146,4.899999999999992,LOCKED,21.707550396391042,11.309623718261719,Fog,12.0,0.04,"(-1.002665868514515, 7.936917610515812)","(5.098102428216745, -4.810642301041494)"
147,4.933333333333326,LOCKED,11.265471915225772,10.732173919677734,Fog,12.0,0.04,"(-0.6694227466586047, 7.971942873996028)","(4.122899419173033, 4.831837727131404)"
148,4.966666666666659,LOCKED,14.15587083858772,9.912252426147461,Fog,12.0,0.04,"(-0.33500522983367753, 7.9929826407908635)","(5.754848167039112, 3.6243105632831227)"
149,4.999999999999992,LOCKED,17.2912237916961,9.715557098388672,Fog,12.0,0.04,"(-8.011913581224678e-14, 8.0)","(3.3537304892559465, 1.709799311946572)"
150,5.033333333333325,LOCKED,23.013688941093346,10.123491287231445,Fog,12.0,0.04,"(0.33500522983351033, 7.992982640790871)","(3.3479562549375483, -4.385373499042235)"
151,5.066666666666658,LOCKED,17.576934203130968,9.760856628417969,Fog,12.0,0.04,"(0.6694227466584379, 7.971942873996042)","(0.4328164313716476, 0.17067444228497308)"
152,5.099999999999992,LOCKED,18.65502172371821,12.026786804199219,Fog,12.0,0.04,"(1.0026658685143488, 7.936917610515834)","(4.29086572947069, -0.4464076128778096)"
153,5.133333333333325,LOCKED,15.867971222215534,13.595104217529297,Fog,12.0,0.04,"(1.334149973728734, 7.887968296564054)","(-1.3789260467957583, 1.6747592548453216)"
154,5.166666666666658,LOCKED,23.146066073677545,14.132261276245117,Fog,12.0,0.04,"(1.6632935265419917, 7.825180805870462)","(-2.8024401899898472, -4.322779068552517)"
155,5.199999999999991,LOCKED,18.57562299341793,14.270782470703125,Fog,12.0,0.04,"(1.9895190973187495, 7.748665289029072)","(-0.2654727117150504, -0.9973275768613803)"
156,5.2333333333333245,LOCKED,19.539679666144437,10.91766357421875,Fog,12.0,0.04,"(2.3122543755556855, 7.658555980256565)","(-3.2091607136535156, -1.5898582786184638)"
157,5.266666666666658,LOCKED,19.995560864222682,10.9100341796875,Fog,12.0,0.04,"(2.63093317390858, 7.555010961899878)","(-1.603290602085031, -2.0700532270494545)"
158,5.299999999999991,LOCKED,15.931692640182737,10.618209838867188,Fog,12.0,0.04,"(2.94499642147734, 7.4382118871060445)","(-1.4464310432768528, 2.2289201454713456)"
