frame_id,timestamp,tracking_state,error_px,latency_ms,gaussian_std
0,0.03333333333333333,BEACON_DETECTED,5.693920991468326,13.35453987121582,10.0
1,0.06666666666666667,BEACON_DETECTED,10.687447897499753,14.905691146850586,10.0
2,0.1,ACQUISITION,14.306892070020284,11.10696792602539,10.0
3,0.13333333333333333,LOCKED,16.32055379799431,10.726690292358398,10.0
4,0.16666666666666666,LOCKED,18.512602754753104,9.980440139770508,10.0
5,0.19999999999999998,LOCKED,19.9185755159105,9.570837020874023,10.0
6,0.2333333333333333,LOCKED,21.312491833984662,12.992620468139648,10.0
7,0.26666666666666666,LOCKED,22.111088020355275,9.989500045776367,10.0
8,0.3,LOCKED,22.73217966640111,9.946346282958984,10.0
9,0.3333333333333333,LOCKED,22.72116654989219,11.179924011230469,10.0
10,0.36666666666666664,LOCKED,23.50580785517703,11.054277420043945,10.0
11,0.39999999999999997,LOCKED,22.72085334621257,10.898828506469727,10.0
12,0.4333333333333333,LOCKED,22.731835095036082,11.072158813476562,10.0
13,0.4666666666666666,LOCKED,22.71209001881277,10.31041145324707,10.0
14,0.49999999999999994,LOCKED,23.510603795641515,10.557174682617188,10.0
15,0.5333333333333333,LOCKED,24.13510310971313,11.909723281860352,10.0
16,0.5666666666666667,LOCKED,22.71622418269352,8.855581283569336,10.0
17,0.6,LOCKED,23.374979938050537,10.904788970947266,10.0
18,0.6333333333333333,LOCKED,23.504858543051462,11.532068252563477,10.0
19,0.6666666666666666,LOCKED,22.7348540945973,8.68988037109375,10.0
20,0.7,LOCKED,22.73753647328907,10.853052139282227,10.0
21,0.7333333333333333,LOCKED,21.95592901294484,11.677265167236328,10.0
22,0.7666666666666666,LOCKED,22.7298901648025,10.637521743774414,10.0
23,0.7999999999999999,LOCKED,21.96230459410288,11.113882064819336,10.0
24,0.8333333333333333,LOCKED,22.728313469124924,10.972261428833008,10.0
25,0.8666666666666666,LOCKED,21.962621805310615,10.178804397583008,10.0
26,0.8999999999999999,LOCKED,23.365402139679894,11.549711227416992,10.0
27,0.9333333333333332,LOCKED,21.968570390574463,11.234521865844727,10.0
28,0.9666666666666666,LOCKED,21.964287611435953,9.98377799987793,10.0
29,0.9999999999999999,LOCKED,21.22329502750405,11.300325393676758,10.0
30,1.0333333333333332,LOCKED,21.237674757555034,10.943412780761719,10.0
31,1.0666666666666667,LOCKED,21.22317727397458,10.595321655273438,10.0
32,1.1,LOCKED,21.225458828682648,11.627674102783203,10.0
33,1.1333333333333335,LOCKED,20.565535706290955,10.960102081298828,10.0
34,1.166666666666667,LOCKED,21.218679711582965,9.181022644042969,10.0
35,1.2000000000000004,LOCKED,21.218745427755703,18.883466720581055,10.0
36,1.2333333333333338,LOCKED,20.513918980760835,30.805349349975586,10.0
37,1.2666666666666673,LOCKED,19.813695536999585,27.687549591064453,10.0
38,1.3000000000000007,LOCKED,19.814833969838748,21.284103393554688,10.0
39,1.3333333333333341,LOCKED,19.817167035094805,22.53580093383789,10.0
40,1.3666666666666676,LOCKED,19.096638489386844,13.518333435058594,10.0
41,1.400000000000001,LOCKED,19.071356696066772,12.16745376586914,10.0
42,1.4333333333333345,LOCKED,19.148000528690616,13.645172119140625,10.0
43,1.466666666666668,LOCKED,19.092817928194805,17.696619033813477,10.0
44,1.5000000000000013,LOCKED,18.38768956557865,16.42441749572754,10.0
45,1.5333333333333348,LOCKED,19.13962820259647,16.24155044555664,10.0
46,1.5666666666666682,LOCKED,17.74259147752738,17.735719680786133,10.0
47,1.6000000000000016,LOCKED,17.735842758624454,16.634464263916016,10.0
48,1.633333333333335,LOCKED,17.73649203230425,9.959936141967773,10.0
49,1.6666666666666685,LOCKED,17.10221379762206,8.598804473876953,10.0
