frame_id,timestamp,tracking_state,error_px,latency_ms,gaussian_std
0,0.03333333333333333,BEACON_DETECTED,6.395833398537812,18.033981323242188,10.0
1,0.06666666666666667,BEACON_DETECTED,11.388271975020592,15.422582626342773,10.0
2,0.1,ACQUISITION,14.216979002608747,17.119884490966797,10.0
3,0.13333333333333333,LOCKED,17.029392981240775,13.90528678894043,10.0
4,0.16666666666666666,LOCKED,19.21335491821098,13.576507568359375,10.0
5,0.19999999999999998,LOCKED,20.623832958270935,17.528533935546875,10.0
6,0.2333333333333333,LOCKED,21.39383451335541,15.253543853759766,10.0
7,0.26666666666666666,LOCKED,22.02935243940846,14.996528625488281,10.0
8,0.3,LOCKED,22.80769701495157,9.679079055786133,10.0
9,0.3333333333333333,LOCKED,22.795374960620812,15.371322631835938,10.0
10,0.36666666666666664,LOCKED,22.80674720431601,9.903669357299805,10.0
11,0.39999999999999997,LOCKED,22.670687297307488,10.698795318603516,10.0
12,0.4333333333333333,LOCKED,23.43319293670803,16.798019409179688,10.0
13,0.4666666666666666,LOCKED,23.425160174945113,10.378360748291016,10.0
14,0.49999999999999994,LOCKED,23.439332256142073,14.299392700195312,10.0
15,0.5333333333333333,LOCKED,23.42869022188016,12.189388275146484,10.0
16,0.5666666666666667,LOCKED,22.660344772576575,10.120630264282227,10.0
17,0.6,LOCKED,23.433128712414337,16.35265350341797,10.0
18,0.6333333333333333,LOCKED,23.43235912543211,11.572837829589844,10.0
19,0.6666666666666666,LOCKED,22.029649557005197,14.306783676147461,10.0
20,0.7,LOCKED,22.818745129962675,13.129234313964844,10.0
21,0.7333333333333333,LOCKED,22.016412344718354,10.560274124145508,10.0
22,0.7666666666666666,LOCKED,22.022516318323383,14.220476150512695,10.0
23,0.7999999999999999,LOCKED,22.67054411449182,11.136531829833984,10.0
24,0.8333333333333333,LOCKED,22.672242320347937,10.572671890258789,10.0
25,0.8666666666666666,LOCKED,22.66892987450233,15.939950942993164,10.0
26,0.8999999999999999,LOCKED,22.659341100245122,9.71364974975586,10.0
27,0.9333333333333332,LOCKED,22.671356137392156,16.147613525390625,10.0
28,0.9666666666666666,LOCKED,21.258235764213406,11.643171310424805,10.0
29,0.9999999999999999,LOCKED,21.26565771838538,11.020421981811523,10.0
30,1.0333333333333332,LOCKED,21.26271555856832,17.365455627441406,10.0
31,1.0666666666666667,LOCKED,21.218822659505207,11.596202850341797,10.0
32,1.1,LOCKED,21.212299763044822,14.35399055480957,10.0
33,1.1333333333333335,LOCKED,20.525702731221738,13.730525970458984,10.0
34,1.166666666666667,LOCKED,20.51629014507213,12.390851974487305,10.0
35,1.2000000000000004,LOCKED,20.506575888533643,15.553474426269531,10.0
36,1.2333333333333338,LOCKED,20.52467866285594,12.518644332885742,10.0
37,1.2666666666666673,LOCKED,19.79273288918356,17.2576904296875,10.0
38,1.3000000000000007,LOCKED,20.525977039869392,12.61138916015625,10.0
39,1.3333333333333341,LOCKED,19.8023035233974,16.6013240814209,10.0
40,1.3666666666666676,LOCKED,19.106686179491593,12.79592514038086,10.0
41,1.400000000000001,LOCKED,19.090169020065538,16.814470291137695,10.0
42,1.4333333333333345,LOCKED,19.099306851407587,14.372587203979492,10.0
43,1.466666666666668,LOCKED,18.380058084963274,14.351844787597656,10.0
44,1.5000000000000013,LOCKED,19.09886795888532,17.561674118041992,10.0
45,1.5333333333333348,LOCKED,18.42706967554556,15.669107437133789,10.0
46,1.5666666666666682,LOCKED,18.450808243483362,15.652179718017578,10.0
47,1.6000000000000016,LOCKED,18.44395176303891,11.367082595825195,10.0
48,1.633333333333335,LOCKED,17.705298716434793,21.295785903930664,10.0
49,1.6666666666666685,LOCKED,17.812548913141544,15.401124954223633,10.0
