frame_id,timestamp,tracking_state,error_px,latency_ms,gaussian_std
0,0.03333333333333333,BEACON_DETECTED,6.395833398537812,10.745048522949219,10.0
1,0.06666666666666667,BEACON_DETECTED,11.388271975020592,9.485244750976562,10.0
2,0.1,ACQUISITION,14.216979002608747,9.890556335449219,10.0
3,0.13333333333333333,LOCKED,17.029392981240775,10.414600372314453,10.0
4,0.16666666666666666,LOCKED,19.21335491821098,9.154319763183594,10.0
5,0.19999999999999998,LOCKED,20.623832958270935,9.562253952026367,10.0
6,0.2333333333333333,LOCKED,21.39383451335541,9.292125701904297,10.0
7,0.26666666666666666,LOCKED,22.02935243940846,9.96541976928711,10.0
8,0.3,LOCKED,22.80769701495157,10.358810424804688,10.0
9,0.3333333333333333,LOCKED,22.795374960620812,8.713960647583008,10.0
10,0.36666666666666664,LOCKED,22.80674720431601,9.587764739990234,10.0
11,0.39999999999999997,LOCKED,22.670687297307488,8.089542388916016,10.0
12,0.4333333333333333,LOCKED,23.43319293670803,8.855581283569336,10.0
13,0.4666666666666666,LOCKED,23.425160174945113,8.419513702392578,10.0
14,0.49999999999999994,LOCKED,23.439332256142073,9.711742401123047,10.0
15,0.5333333333333333,LOCKED,23.42869022188016,8.844375610351562,10.0
16,0.5666666666666667,LOCKED,22.660344772576575,9.311437606811523,10.0
17,0.6,LOCKED,23.433128712414337,8.798360824584961,10.0
18,0.6333333333333333,LOCKED,23.43235912543211,8.228540420532227,10.0
19,0.6666666666666666,LOCKED,22.029649557005197,9.168863296508789,10.0
20,0.7,LOCKED,22.818745129962675,8.183479309082031,10.0
21,0.7333333333333333,LOCKED,22.016412344718354,8.41665267944336,10.0
22,0.7666666666666666,LOCKED,22.022516318323383,8.34512710571289,10.0
23,0.7999999999999999,LOCKED,22.67054411449182,8.848190307617188,10.0
24,0.8333333333333333,LOCKED,22.672242320347937,8.214235305786133,10.0
25,0.8666666666666666,LOCKED,22.66892987450233,8.362293243408203,10.0
26,0.8999999999999999,LOCKED,22.659341100245122,8.547782897949219,10.0
27,0.9333333333333332,LOCKED,22.671356137392156,9.473562240600586,10.0
28,0.9666666666666666,LOCKED,21.258235764213406,8.268117904663086,10.0
29,0.9999999999999999,LOCKED,21.26565771838538,9.377241134643555,10.0
30,1.0333333333333332,LOCKED,21.26271555856832,9.433269500732422,10.0
31,1.0666666666666667,LOCKED,21.218822659505207,8.462190628051758,10.0
32,1.1,LOCKED,21.212299763044822,9.45734977722168,10.0
33,1.1333333333333335,LOCKED,20.525702731221738,8.119344711303711,10.0
34,1.166666666666667,LOCKED,20.51629014507213,8.704900741577148,10.0
35,1.2000000000000004,LOCKED,20.506575888533643,8.573293685913086,10.0
36,1.2333333333333338,LOCKED,20.52467866285594,9.303569793701172,10.0
37,1.2666666666666673,LOCKED,19.79273288918356,8.068323135375977,10.0
38,1.3000000000000007,LOCKED,20.525977039869392,9.80687141418457,10.0
39,1.3333333333333341,LOCKED,19.8023035233974,8.73422622680664,10.0
40,1.3666666666666676,LOCKED,19.106686179491593,8.467912673950195,10.0
41,1.400000000000001,LOCKED,19.090169020065538,8.447647094726562,10.0
42,1.4333333333333345,LOCKED,19.099306851407587,8.956193923950195,10.0
43,1.466666666666668,LOCKED,18.380058084963274,9.604215621948242,10.0
44,1.5000000000000013,LOCKED,19.09886795888532,8.241891860961914,10.0
45,1.5333333333333348,LOCKED,18.42706967554556,9.118080139160156,10.0
46,1.5666666666666682,LOCKED,18.450808243483362,8.522987365722656,10.0
47,1.6000000000000016,LOCKED,18.44395176303891,8.758068084716797,10.0
48,1.633333333333335,LOCKED,17.705298716434793,8.363008499145508,10.0
49,1.6666666666666685,LOCKED,17.812548913141544,7.851123809814453,10.0
