frame_id,timestamp,tracking_state,error_px,latency_ms,gaussian_std
0,0.03333333333333333,BEACON_DETECTED,6.395833398537812,10.512590408325195,10.0
1,0.06666666666666667,BEACON_DETECTED,11.388271975020592,9.13691520690918,10.0
2,0.1,ACQUISITION,14.216979002608747,9.752035140991211,10.0
3,0.13333333333333333,LOCKED,17.029392981240775,9.437799453735352,10.0
4,0.16666666666666666,LOCKED,19.21335491821098,8.112668991088867,10.0
5,0.19999999999999998,LOCKED,20.623832958270935,9.130001068115234,10.0
6,0.2333333333333333,LOCKED,21.39383451335541,7.694005966186523,10.0
7,0.26666666666666666,LOCKED,22.02935243940846,9.087324142456055,10.0
8,0.3,LOCKED,22.80769701495157,7.888317108154297,10.0
9,0.3333333333333333,LOCKED,22.795374960620812,9.029150009155273,10.0
10,0.36666666666666664,LOCKED,22.80674720431601,7.930278778076172,10.0
11,0.39999999999999997,LOCKED,22.670687297307488,8.681297302246094,10.0
12,0.4333333333333333,LOCKED,23.43319293670803,7.919549942016602,10.0
13,0.4666666666666666,LOCKED,23.425160174945113,8.440494537353516,10.0
14,0.49999999999999994,LOCKED,23.439332256142073,7.888078689575195,10.0
15,0.5333333333333333,LOCKED,23.42869022188016,8.307218551635742,10.0
16,0.5666666666666667,LOCKED,22.660344772576575,7.76219367980957,10.0
17,0.6,LOCKED,23.433128712414337,8.569955825805664,10.0
18,0.6333333333333333,LOCKED,23.43235912543211,7.823705673217773,10.0
19,0.6666666666666666,LOCKED,22.029649557005197,8.469104766845703,10.0
20,0.7,LOCKED,22.818745129962675,7.717609405517578,10.0
21,0.7333333333333333,LOCKED,22.016412344718354,8.606195449829102,10.0
22,0.7666666666666666,LOCKED,22.022516318323383,7.689476013183594,10.0
23,0.7999999999999999,LOCKED,22.67054411449182,8.501768112182617,10.0
24,0.8333333333333333,LOCKED,22.672242320347937,7.88569450378418,10.0
25,0.8666666666666666,LOCKED,22.66892987450233,9.096860885620117,10.0
26,0.8999999999999999,LOCKED,22.659341100245122,8.221864700317383,10.0
27,0.9333333333333332,LOCKED,22.671356137392156,8.075237274169922,10.0
28,0.9666666666666666,LOCKED,21.258235764213406,7.900476455688477,10.0
29,0.9999999999999999,LOCKED,21.26565771838538,8.323431015014648,10.0
30,1.0333333333333332,LOCKED,21.26271555856832,8.560895919799805,10.0
31,1.0666666666666667,LOCKED,21.218822659505207,8.968353271484375,10.0
32,1.1,LOCKED,21.212299763044822,7.828712463378906,10.0
33,1.1333333333333335,LOCKED,20.525702731221738,8.472442626953125,10.0
34,1.166666666666667,LOCKED,20.51629014507213,7.859230041503906,10.0
35,1.2000000000000004,LOCKED,20.506575888533643,8.548498153686523,10.0
36,1.2333333333333338,LOCKED,20.52467866285594,7.72857666015625,10.0
37,1.2666666666666673,LOCKED,19.79273288918356,8.248090744018555,10.0
38,1.3000000000000007,LOCKED,20.525977039869392,7.880687713623047,10.0
39,1.3333333333333341,LOCKED,19.8023035233974,8.237123489379883,10.0
40,1.3666666666666676,LOCKED,19.106686179491593,7.866382598876953,10.0
41,1.400000000000001,LOCKED,19.090169020065538,8.205175399780273,10.0
42,1.4333333333333345,LOCKED,19.099306851407587,7.909536361694336,10.0
43,1.466666666666668,LOCKED,18.380058084963274,8.30078125,10.0
44,1.5000000000000013,LOCKED,19.09886795888532,9.796857833862305,10.0
45,1.5333333333333348,LOCKED,18.42706967554556,8.024930953979492,10.0
46,1.5666666666666682,LOCKED,18.450808243483362,8.24737548828125,10.0
47,1.6000000000000016,LOCKED,18.44395176303891,8.850812911987305,10.0
48,1.633333333333335,LOCKED,17.705298716434793,8.194684982299805,10.0
49,1.6666666666666685,LOCKED,17.812548913141544,8.236408233642578,10.0
