frame_id,timestamp,tracking_state,error_px,latency_ms,gaussian_std
0,0.03333333333333333,BEACON_DETECTED,5.693920991468326,11.034965515136719,10.0
1,0.06666666666666667,BEACON_DETECTED,10.687447897499753,11.715888977050781,10.0
2,0.1,ACQUISITION,14.306892070020284,10.972976684570312,10.0
3,0.13333333333333333,LOCKED,16.32055379799431,9.970664978027344,10.0
4,0.16666666666666666,LOCKED,18.512602754753104,10.453462600708008,10.0
5,0.19999999999999998,LOCKED,19.9185755159105,10.262489318847656,10.0
6,0.2333333333333333,LOCKED,21.312491833984662,7.737636566162109,10.0
7,0.26666666666666666,LOCKED,22.111088020355275,8.55112075805664,10.0
8,0.3,LOCKED,22.73217966640111,7.713794708251953,10.0
9,0.3333333333333333,LOCKED,22.72116654989219,9.071111679077148,10.0
10,0.36666666666666664,LOCKED,23.50580785517703,7.735013961791992,10.0
11,0.39999999999999997,LOCKED,22.72085334621257,9.164571762084961,10.0
12,0.4333333333333333,LOCKED,22.731835095036082,8.125543594360352,10.0
13,0.4666666666666666,LOCKED,22.71209001881277,8.250713348388672,10.0
14,0.49999999999999994,LOCKED,23.510603795641515,7.667064666748047,10.0
15,0.5333333333333333,LOCKED,24.13510310971313,8.131980895996094,10.0
16,0.5666666666666667,LOCKED,22.71622418269352,8.133411407470703,10.0
17,0.6,LOCKED,23.374979938050537,8.317708969116211,10.0
18,0.6333333333333333,LOCKED,23.504858543051462,8.472681045532227,10.0
19,0.6666666666666666,LOCKED,22.7348540945973,7.948160171508789,10.0
20,0.7,LOCKED,22.73753647328907,7.64775276184082,10.0
21,0.7333333333333333,LOCKED,21.95592901294484,8.21995735168457,10.0
22,0.7666666666666666,LOCKED,22.7298901648025,7.725000381469727,10.0
23,0.7999999999999999,LOCKED,21.96230459410288,7.941246032714844,10.0
24,0.8333333333333333,LOCKED,22.728313469124924,7.86590576171875,10.0
25,0.8666666666666666,LOCKED,21.962621805310615,8.14199447631836,10.0
26,0.8999999999999999,LOCKED,23.365402139679894,8.034706115722656,10.0
27,0.9333333333333332,LOCKED,21.968570390574463,8.413076400756836,10.0
28,0.9666666666666666,LOCKED,21.964287611435953,8.235692977905273,10.0
29,0.9999999999999999,LOCKED,21.22329502750405,8.257389068603516,10.0
30,1.0333333333333332,LOCKED,21.237674757555034,7.826805114746094,10.0
31,1.0666666666666667,LOCKED,21.22317727397458,8.39996337890625,10.0
32,1.1,LOCKED,21.225458828682648,7.967233657836914,10.0
33,1.1333333333333335,LOCKED,20.565535706290955,8.422374725341797,10.0
34,1.166666666666667,LOCKED,21.218679711582965,7.802486419677734,10.0
35,1.2000000000000004,LOCKED,21.218745427755703,8.603334426879883,10.0
36,1.2333333333333338,LOCKED,20.513918980760835,7.584095001220703,10.0
37,1.2666666666666673,LOCKED,19.813695536999585,8.29935073852539,10.0
38,1.3000000000000007,LOCKED,19.814833969838748,7.693767547607422,10.0
39,1.3333333333333341,LOCKED,19.817167035094805,9.208202362060547,10.0
40,1.3666666666666676,LOCKED,19.096638489386844,7.805824279785156,10.0
41,1.400000000000001,LOCKED,19.071356696066772,8.704423904418945,10.0
42,1.4333333333333345,LOCKED,19.148000528690616,7.288455963134766,10.0
43,1.466666666666668,LOCKED,19.092817928194805,8.916854858398438,10.0
44,1.5000000000000013,LOCKED,18.38768956557865,7.407188415527344,10.0
45,1.5333333333333348,LOCKED,19.13962820259647,8.522510528564453,10.0
46,1.5666666666666682,LOCKED,17.74259147752738,8.165359497070312,10.0
47,1.6000000000000016,LOCKED,17.735842758624454,10.334491729736328,10.0
48,1.633333333333335,LOCKED,17.73649203230425,12.661218643188477,10.0
49,1.6666666666666685,LOCKED,17.10221379762206,9.422063827514648,10.0
