frame_id,timestamp,tracking_state,error_px,latency_ms,gaussian_std
0,0.03333333333333333,BEACON_DETECTED,5.693920991468326,12.411117553710938,10.0
1,0.06666666666666667,BEACON_DETECTED,10.687447897499753,10.789871215820312,10.0
2,0.1,ACQUISITION,14.306892070020284,11.282205581665039,10.0
3,0.13333333333333333,LOCKED,16.32055379799431,13.707637786865234,10.0
4,0.16666666666666666,LOCKED,18.512602754753104,10.085821151733398,10.0
5,0.19999999999999998,LOCKED,19.9185755159105,9.462833404541016,10.0
6,0.2333333333333333,LOCKED,21.312491833984662,9.03630256652832,10.0
7,0.26666666666666666,LOCKED,22.111088020355275,9.566783905029297,10.0
8,0.3,LOCKED,22.73217966640111,10.25247573852539,10.0
9,0.3333333333333333,LOCKED,22.72116654989219,8.94308090209961,10.0
10,0.36666666666666664,LOCKED,23.50580785517703,9.16600227355957,10.0
11,0.39999999999999997,LOCKED,22.72085334621257,8.933067321777344,10.0
12,0.4333333333333333,LOCKED,22.731835095036082,9.009838104248047,10.0
13,0.4666666666666666,LOCKED,22.71209001881277,9.394168853759766,10.0
14,0.49999999999999994,LOCKED,23.510603795641515,9.101629257202148,10.0
15,0.5333333333333333,LOCKED,24.13510310971313,9.317636489868164,10.0
16,0.5666666666666667,LOCKED,22.71622418269352,8.746623992919922,10.0
17,0.6,LOCKED,23.374979938050537,9.734869003295898,10.0
18,0.6333333333333333,LOCKED,23.504858543051462,8.908987045288086,10.0
19,0.6666666666666666,LOCKED,22.7348540945973,9.013891220092773,10.0
20,0.7,LOCKED,22.73753647328907,9.678840637207031,10.0
21,0.7333333333333333,LOCKED,21.95592901294484,8.90207290649414,10.0
22,0.7666666666666666,LOCKED,22.7298901648025,8.728742599487305,10.0
23,0.7999999999999999,LOCKED,21.96230459410288,9.230852127075195,10.0
24,0.8333333333333333,LOCKED,22.728313469124924,9.421110153198242,10.0
25,0.8666666666666666,LOCKED,21.962621805310615,9.190797805786133,10.0
26,0.8999999999999999,LOCKED,23.365402139679894,10.461568832397461,10.0
27,0.9333333333333332,LOCKED,21.968570390574463,12.063026428222656,10.0
28,0.9666666666666666,LOCKED,21.964287611435953,10.910511016845703,10.0
29,0.9999999999999999,LOCKED,21.22329502750405,10.175704956054688,10.0
30,1.0333333333333332,LOCKED,21.237674757555034,9.602069854736328,10.0
31,1.0666666666666667,LOCKED,21.22317727397458,10.099411010742188,10.0
32,1.1,LOCKED,21.225458828682648,10.643959045410156,10.0
33,1.1333333333333335,LOCKED,20.565535706290955,8.931398391723633,10.0
34,1.166666666666667,LOCKED,21.218679711582965,11.027812957763672,10.0
35,1.2000000000000004,LOCKED,21.218745427755703,8.861780166625977,10.0
36,1.2333333333333338,LOCKED,20.513918980760835,9.483814239501953,10.0
37,1.2666666666666673,LOCKED,19.813695536999585,10.285377502441406,10.0
38,1.3000000000000007,LOCKED,19.814833969838748,8.849620819091797,10.0
39,1.3333333333333341,LOCKED,19.817167035094805,9.536504745483398,10.0
40,1.3666666666666676,LOCKED,19.096638489386844,9.274005889892578,10.0
41,1.400000000000001,LOCKED,19.071356696066772,10.09988784790039,10.0
42,1.4333333333333345,LOCKED,19.148000528690616,9.299755096435547,10.0
43,1.466666666666668,LOCKED,19.092817928194805,9.46354866027832,10.0
44,1.5000000000000013,LOCKED,18.38768956557865,10.350465774536133,10.0
45,1.5333333333333348,LOCKED,19.13962820259647,8.762359619140625,10.0
46,1.5666666666666682,LOCKED,17.74259147752738,9.52768325805664,10.0
47,1.6000000000000016,LOCKED,17.735842758624454,11.507272720336914,10.0
48,1.633333333333335,LOCKED,17.73649203230425,8.856773376464844,10.0
49,1.6666666666666685,LOCKED,17.10221379762206,9.766578674316406,10.0
